mes_inicio;provincia_origen;provincia_destino;viajes;viajeros;edicion
2022-02;Neuqu‚n;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;285;545;previaje 2
2022-02;Neuqu‚n;Tucum n;30;61;previaje 2
2022-02;R¡o Negro;Buenos Aires;1153;2996;previaje 2
2022-02;R¡o Negro;Catamarca;8;14;previaje 2
2022-02;R¡o Negro;Chaco;6;10;previaje 2
2022-02;R¡o Negro;Chubut;387;1134;previaje 2
2022-02;R¡o Negro;Ciudad Aut¢noma de Buenos Aires;967;1889;previaje 2
2022-02;R¡o Negro;C¢rdoba;354;906;previaje 2
2022-02;R¡o Negro;Corrientes;20;66;previaje 2
2022-02;R¡o Negro;Entre R¡os;30;105;previaje 2
2022-02;R¡o Negro;Jujuy;60;187;previaje 2
2022-02;R¡o Negro;La Pampa;47;162;previaje 2
2022-02;R¡o Negro;La Rioja;14;39;previaje 2
2022-02;R¡o Negro;Mendoza;267;717;previaje 2
2022-02;R¡o Negro;Misiones;112;340;previaje 2
2022-02;R¡o Negro;Neuqu‚n;934;2838;previaje 2
2022-02;R¡o Negro;R¡o Negro;1468;4556;previaje 2
2022-02;R¡o Negro;Salta;95;296;previaje 2
2022-02;R¡o Negro;San Juan;13;38;previaje 2
2022-02;R¡o Negro;San Luis;24;78;previaje 2
2022-02;R¡o Negro;Santa Cruz;469;1167;previaje 2
2022-02;R¡o Negro;Santa Fe;108;222;previaje 2
2022-02;R¡o Negro;Santiago del Estero;18;34;previaje 2
2022-02;R¡o Negro;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;135;339;previaje 2
2022-02;R¡o Negro;Tucum n;32;74;previaje 2
2022-02;Salta;Buenos Aires;998;2893;previaje 2
2022-02;Salta;Catamarca;24;72;previaje 2
2022-02;Salta;Chaco;18;53;previaje 2
2022-02;Salta;Chubut;79;190;previaje 2
2022-02;Salta;Ciudad Aut¢noma de Buenos Aires;884;1998;previaje 2
2022-02;Salta;C¢rdoba;582;1581;previaje 2
2022-02;Salta;Corrientes;385;1259;previaje 2
2022-02;Salta;Entre R¡os;108;296;previaje 2
2022-02;Salta;Formosa;3;10;previaje 2
2022-02;Salta;Jujuy;370;1104;previaje 2
2022-02;Salta;La Pampa;4;10;previaje 2
2022-02;Salta;La Rioja;17;43;previaje 2
2022-02;Salta;Mendoza;235;683;previaje 2
2022-02;Salta;Misiones;1021;3328;previaje 2
2022-02;Salta;Neuqu‚n;384;1045;previaje 2
2022-02;Salta;R¡o Negro;426;1188;previaje 2
2022-02;Salta;Salta;741;2227;previaje 2
2022-02;Salta;San Juan;16;48;previaje 2
2022-02;Salta;San Luis;31;85;previaje 2
2022-02;Salta;Santa Cruz;173;417;previaje 2
2022-02;Salta;Santa Fe;61;151;previaje 2
2022-02;Salta;Santiago del Estero;114;423;previaje 2
2022-02;Salta;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;171;428;previaje 2
2022-02;Salta;Tucum n;95;262;previaje 2
2022-02;San Juan;Buenos Aires;1945;5119;previaje 2
2022-02;San Juan;Catamarca;11;26;previaje 2
2022-02;San Juan;Chubut;95;250;previaje 2
2022-02;San Juan;Ciudad Aut¢noma de Buenos Aires;257;569;previaje 2
2022-02;San Juan;C¢rdoba;397;1281;previaje 2
2022-02;San Juan;Corrientes;5;13;previaje 2
2022-02;San Juan;Entre R¡os;5;17;previaje 2
2022-02;San Juan;Jujuy;12;32;previaje 2
2022-02;San Juan;La Pampa;29;61;previaje 2
2022-02;San Juan;La Rioja;25;60;previaje 2
2022-02;San Juan;Mendoza;125;397;previaje 2
2022-02;San Juan;Misiones;45;128;previaje 2
2022-02;San Juan;Neuqu‚n;110;327;previaje 2
2022-02;San Juan;R¡o Negro;229;672;previaje 2
2022-02;San Juan;Salta;21;48;previaje 2
2022-02;San Juan;San Juan;150;538;previaje 2
2022-02;San Juan;San Luis;129;467;previaje 2
2022-02;San Juan;Santa Cruz;110;232;previaje 2
2022-02;San Juan;Santa Fe;3;7;previaje 2
2022-02;San Juan;Santiago del Estero;5;14;previaje 2
2022-02;San Juan;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;130;268;previaje 2
2022-02;San Juan;Tucum n;7;17;previaje 2
2022-02;San Luis;Buenos Aires;1239;3341;previaje 2
2022-02;San Luis;Catamarca;7;15;previaje 2
2022-02;San Luis;Chubut;91;231;previaje 2
2022-02;San Luis;Ciudad Aut¢noma de Buenos Aires;202;435;previaje 2
2022-02;San Luis;C¢rdoba;351;1055;previaje 2
2022-02;San Luis;Corrientes;5;15;previaje 2
2022-02;San Luis;Entre R¡os;18;51;previaje 2
2022-02;San Luis;Jujuy;20;53;previaje 2
2022-02;San Luis;La Pampa;3;6;previaje 2
2022-02;San Luis;Mendoza;153;411;previaje 2
2022-02;San Luis;Misiones;194;516;previaje 2
2022-02;San Luis;Neuqu‚n;78;220;previaje 2
2022-02;San Luis;R¡o Negro;455;1180;previaje 2
2022-02;San Luis;Salta;54;138;previaje 2
2022-02;San Luis;San Juan;9;24;previaje 2
2022-02;San Luis;San Luis;249;1001;previaje 2
2022-02;San Luis;Santa Cruz;145;303;previaje 2
2022-02;San Luis;Santa Fe;14;38;previaje 2
2022-02;San Luis;Santiago del Estero;10;30;previaje 2
2022-02;San Luis;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;87;183;previaje 2
2022-02;San Luis;Tucum n;8;21;previaje 2
2022-02;Santa Cruz;Buenos Aires;390;1067;previaje 2
2022-02;Santa Cruz;Catamarca;9;23;previaje 2
2022-02;Santa Cruz;Chaco;4;8;previaje 2
2022-02;Santa Cruz;Chubut;235;765;previaje 2
2022-02;Santa Cruz;Ciudad Aut¢noma de Buenos Aires;454;959;previaje 2
2022-02;Santa Cruz;C¢rdoba;272;730;previaje 2
2022-02;Santa Cruz;Corrientes;16;35;previaje 2
2022-02;Santa Cruz;Entre R¡os;30;83;previaje 2
2022-02;Santa Cruz;Formosa;9;30;previaje 2
2022-02;Santa Cruz;Jujuy;64;165;previaje 2
2022-02;Santa Cruz;La Pampa;9;40;previaje 2
2022-02;Santa Cruz;La Rioja;17;35;previaje 2
2022-02;Santa Cruz;Mendoza;57;154;previaje 2
2022-02;Santa Cruz;Misiones;54;154;previaje 2
2022-02;Santa Cruz;Neuqu‚n;64;188;previaje 2
2022-02;Santa Cruz;R¡o Negro;218;698;previaje 2
2022-02;Santa Cruz;Salta;58;143;previaje 2
2022-02;Santa Cruz;San Juan;10;24;previaje 2
2022-02;Santa Cruz;San Luis;9;35;previaje 2
2022-02;Santa Cruz;Santa Cruz;823;2204;previaje 2
2022-02;Santa Cruz;Santa Fe;36;93;previaje 2
2022-02;Santa Cruz;Santiago del Estero;17;40;previaje 2
2022-02;Santa Cruz;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;296;783;previaje 2
2022-02;Santa Cruz;Tucum n;35;80;previaje 2
2022-02;Santa Fe;Buenos Aires;14893;44117;previaje 2
2022-02;Santa Fe;Catamarca;215;508;previaje 2
2022-02;Santa Fe;Chaco;17;46;previaje 2
2022-02;Santa Fe;Chubut;1270;3072;previaje 2
2022-02;Santa Fe;Ciudad Aut¢noma de Buenos Aires;1152;2958;previaje 2
2022-02;Santa Fe;C¢rdoba;8031;24307;previaje 2
2022-02;Santa Fe;Corrientes;194;663;previaje 2
2022-02;Santa Fe;Entre R¡os;1060;3425;previaje 2
2022-02;Santa Fe;Formosa;8;25;previaje 2
2022-02;Santa Fe;Jujuy;1012;2735;previaje 2
2022-02;Santa Fe;La Pampa;149;428;previaje 2
2022-02;Santa Fe;La Rioja;221;527;previaje 2
2022-02;Santa Fe;Mendoza;3081;8266;previaje 2
2022-02;Santa Fe;Misiones;1482;4400;previaje 2
2022-02;Santa Fe;Neuqu‚n;2522;7560;previaje 2
2022-02;Santa Fe;R¡o Negro;6650;17882;previaje 2
2022-02;Santa Fe;Salta;2125;5394;previaje 2
2022-02;Santa Fe;San Juan;70;194;previaje 2
2022-02;Santa Fe;San Luis;936;2684;previaje 2
2022-02;Santa Fe;Santa Cruz;3693;9370;previaje 2
2022-02;Santa Fe;Santa Fe;986;2769;previaje 2
2022-02;Santa Fe;Santiago del Estero;126;380;previaje 2
2022-02;Santa Fe;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;2913;7341;previaje 2
2022-02;Santa Fe;Tucum n;330;917;previaje 2
2022-02;Santiago del Estero;Buenos Aires;667;2002;previaje 2
2022-02;Santiago del Estero;Catamarca;5;19;previaje 2
2022-02;Santiago del Estero;Chubut;33;67;previaje 2
2022-02;Santiago del Estero;Ciudad Aut¢noma de Buenos Aires;224;542;previaje 2
2022-02;Santiago del Estero;C¢rdoba;272;841;previaje 2
2022-02;Santiago del Estero;Corrientes;9;32;previaje 2
2022-02;Santiago del Estero;Entre R¡os;6;20;previaje 2
2022-02;Santiago del Estero;Jujuy;27;81;previaje 2
2022-02;Santiago del Estero;La Pampa;3;10;previaje 2
2022-02;Santiago del Estero;La Rioja;5;19;previaje 2
2022-02;Santiago del Estero;Mendoza;103;243;previaje 2
2022-02;Santiago del Estero;Misiones;72;279;previaje 2
2022-02;Santiago del Estero;Neuqu‚n;30;92;previaje 2
2022-02;Santiago del Estero;R¡o Negro;187;556;previaje 2
2022-02;Santiago del Estero;Salta;60;196;previaje 2
2022-02;Santiago del Estero;San Juan;7;23;previaje 2
2022-02;Santiago del Estero;San Luis;25;55;previaje 2
2022-02;Santiago del Estero;Santa Cruz;92;245;previaje 2
2022-02;Santiago del Estero;Santa Fe;17;49;previaje 2
2022-02;Santiago del Estero;Santiago del Estero;92;266;previaje 2
2022-02;Santiago del Estero;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;80;209;previaje 2
2022-02;Santiago del Estero;Tucum n;43;114;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Buenos Aires;1093;2675;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Catamarca;9;18;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Chaco;50;112;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Chubut;97;347;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Ciudad Aut¢noma de Buenos Aires;1173;2531;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;C¢rdoba;683;1696;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Corrientes;41;106;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Entre R¡os;134;379;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Formosa;18;46;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Jujuy;146;331;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;La Pampa;15;49;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;La Rioja;6;21;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Mendoza;134;353;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Misiones;122;286;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Neuqu‚n;50;128;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;R¡o Negro;142;425;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Salta;156;377;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;San Juan;43;119;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;San Luis;28;94;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Santa Cruz;375;1002;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Santa Fe;91;204;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Santiago del Estero;17;46;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;440;1257;previaje 2
2022-02;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;Tucum n;75;168;previaje 2
2022-02;Tucum n;Buenos Aires;5118;14488;previaje 2
2022-02;Tucum n;Catamarca;33;96;previaje 2
2022-02;Tucum n;Chaco;7;17;previaje 2
2022-02;Tucum n;Chubut;141;324;previaje 2
2022-02;Tucum n;Ciudad Aut¢noma de Buenos Aires;1331;3049;previaje 2
2022-02;Tucum n;C¢rdoba;1104;3342;previaje 2
2022-02;Tucum n;Corrientes;64;236;previaje 2
2022-02;Tucum n;Entre R¡os;41;156;previaje 2
2022-02;Tucum n;Jujuy;250;811;previaje 2
2022-02;Tucum n;La Pampa;18;65;previaje 2
2022-02;Tucum n;La Rioja;12;37;previaje 2
2022-02;Tucum n;Mendoza;324;832;previaje 2
2022-02;Tucum n;Misiones;396;1210;previaje 2
2022-02;Tucum n;Neuqu‚n;419;984;previaje 2
2022-02;Tucum n;R¡o Negro;1002;2658;previaje 2
2022-02;Tucum n;Salta;525;1547;previaje 2
2022-02;Tucum n;San Juan;22;52;previaje 2
2022-02;Tucum n;San Luis;41;114;previaje 2
2022-02;Tucum n;Santa Cruz;387;899;previaje 2
2022-02;Tucum n;Santa Fe;44;129;previaje 2
2022-02;Tucum n;Santiago del Estero;121;449;previaje 2
2022-02;Tucum n;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;403;826;previaje 2
2022-02;Tucum n;Tucum n;399;1226;previaje 2
2022-03;Buenos Aires;Buenos Aires;6454;15545;previaje 2
2022-03;Buenos Aires;Catamarca;433;1051;previaje 2
2022-03;Buenos Aires;Chaco;33;55;previaje 2
2022-03;Buenos Aires;Chubut;1222;2782;previaje 2
2022-03;Buenos Aires;Ciudad Aut¢noma de Buenos Aires;724;1695;previaje 2
2022-03;Buenos Aires;C¢rdoba;3472;8441;previaje 2
2022-03;Buenos Aires;Corrientes;237;565;previaje 2
2022-03;Buenos Aires;Entre R¡os;2404;6924;previaje 2
2022-03;Buenos Aires;Formosa;26;43;previaje 2
2022-03;Buenos Aires;Jujuy;2203;5650;previaje 2
2022-03;Buenos Aires;La Pampa;56;146;previaje 2
2022-03;Buenos Aires;La Rioja;369;798;previaje 2
2022-03;Buenos Aires;Mendoza;6487;15783;previaje 2
2022-03;Buenos Aires;Misiones;5329;14820;previaje 2
2022-03;Buenos Aires;Neuqu‚n;3479;8616;previaje 2
2022-03;Buenos Aires;R¡o Negro;8847;21168;previaje 2
2022-03;Buenos Aires;Salta;4903;11822;previaje 2
2022-03;Buenos Aires;San Juan;584;1264;previaje 2
2022-03;Buenos Aires;San Luis;1247;2896;previaje 2
2022-03;Buenos Aires;Santa Cruz;7395;18040;previaje 2
2022-03;Buenos Aires;Santa Fe;141;362;previaje 2
2022-03;Buenos Aires;Santiago del Estero;572;1492;previaje 2
2022-03;Buenos Aires;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;6055;14266;previaje 2
2022-03;Buenos Aires;Tucum n;856;2036;previaje 2
2022-03;Catamarca;Buenos Aires;10;22;previaje 2
2022-03;Catamarca;Catamarca;11;24;previaje 2
2022-03;Catamarca;Chubut;13;29;previaje 2
2022-03;Catamarca;Ciudad Aut¢noma de Buenos Aires;29;55;previaje 2
2022-03;Catamarca;C¢rdoba;16;49;previaje 2
2022-03;Catamarca;Jujuy;4;12;previaje 2
2022-03;Catamarca;Mendoza;8;11;previaje 2
2022-03;Catamarca;Misiones;12;36;previaje 2
2022-03;Catamarca;R¡o Negro;25;78;previaje 2
2022-03;Catamarca;Salta;7;22;previaje 2
2022-03;Catamarca;Santa Cruz;14;21;previaje 2
2022-03;Catamarca;Santiago del Estero;4;14;previaje 2
2022-03;Catamarca;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;15;26;previaje 2
2022-03;Chaco;Buenos Aires;94;228;previaje 2
2022-03;Chaco;Chaco;9;16;previaje 2
2022-03;Chaco;Chubut;11;14;previaje 2
2022-03;Chaco;Ciudad Aut¢noma de Buenos Aires;165;337;previaje 2
2022-03;Chaco;C¢rdoba;66;148;previaje 2
2022-03;Chaco;Corrientes;8;15;previaje 2
2022-03;Chaco;Entre R¡os;35;99;previaje 2
2022-03;Chaco;Jujuy;11;34;previaje 2
2022-03;Chaco;Mendoza;58;144;previaje 2
2022-03;Chaco;Misiones;48;121;previaje 2
2022-03;Chaco;Neuqu‚n;42;123;previaje 2
2022-03;Chaco;R¡o Negro;113;275;previaje 2
2022-03;Chaco;Salta;60;142;previaje 2
2022-03;Chaco;San Luis;3;9;previaje 2
2022-03;Chaco;Santa Cruz;119;239;previaje 2
2022-03;Chaco;Santiago del Estero;11;29;previaje 2
2022-03;Chaco;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;138;256;previaje 2
2022-03;Chaco;Tucum n;5;11;previaje 2
2022-03;Chubut;Buenos Aires;191;398;previaje 2
2022-03;Chubut;Chaco;6;14;previaje 2
2022-03;Chubut;Chubut;93;242;previaje 2
2022-03;Chubut;Ciudad Aut¢noma de Buenos Aires;455;892;previaje 2
2022-03;Chubut;C¢rdoba;83;198;previaje 2
2022-03;Chubut;Corrientes;4;6;previaje 2
2022-03;Chubut;Entre R¡os;20;42;previaje 2
2022-03;Chubut;Jujuy;28;56;previaje 2
2022-03;Chubut;La Pampa;4;7;previaje 2
2022-03;Chubut;Mendoza;66;161;previaje 2
2022-03;Chubut;Misiones;121;337;previaje 2
2022-03;Chubut;Neuqu‚n;64;166;previaje 2
2022-03;Chubut;R¡o Negro;85;211;previaje 2
2022-03;Chubut;Salta;100;211;previaje 2
2022-03;Chubut;San Juan;3;8;previaje 2
2022-03;Chubut;San Luis;14;33;previaje 2
2022-03;Chubut;Santa Cruz;104;200;previaje 2
2022-03;Chubut;Santa Fe;4;10;previaje 2
2022-03;Chubut;Santiago del Estero;30;56;previaje 2
2022-03;Chubut;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;53;103;previaje 2
2022-03;Chubut;Tucum n;19;46;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Buenos Aires;4246;10514;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Catamarca;360;720;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Chaco;53;93;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Chubut;1007;2237;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Ciudad Aut¢noma de Buenos Aires;805;1728;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;C¢rdoba;1908;4077;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Corrientes;251;557;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Entre R¡os;1246;3490;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Formosa;31;55;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Jujuy;1882;4680;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;La Pampa;54;128;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;La Rioja;245;556;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Mendoza;5466;13083;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Misiones;3557;9315;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Neuqu‚n;2997;6853;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;R¡o Negro;6967;16038;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Salta;3557;8304;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;San Juan;558;1232;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;San Luis;558;1290;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Santa Cruz;6003;13720;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Santa Fe;120;289;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Santiago del Estero;260;635;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;4552;10028;previaje 2
2022-03;Ciudad Aut¢noma de Buenos Aires;Tucum n;831;1756;previaje 2
2022-03;C¢rdoba;Buenos Aires;1085;2515;previaje 2
2022-03;C¢rdoba;Catamarca;136;250;previaje 2
2022-03;C¢rdoba;Chaco;18;33;previaje 2
2022-03;C¢rdoba;Chubut;331;651;previaje 2
2022-03;C¢rdoba;Ciudad Aut¢noma de Buenos Aires;874;1951;previaje 2
2022-03;C¢rdoba;C¢rdoba;1283;3332;previaje 2
2022-03;C¢rdoba;Corrientes;66;151;previaje 2
2022-03;C¢rdoba;Entre R¡os;292;947;previaje 2
2022-03;C¢rdoba;Formosa;3;6;previaje 2
2022-03;C¢rdoba;Jujuy;377;946;previaje 2
2022-03;C¢rdoba;La Pampa;21;46;previaje 2
2022-03;C¢rdoba;La Rioja;40;105;previaje 2
2022-03;C¢rdoba;Mendoza;716;1821;previaje 2
2022-03;C¢rdoba;Misiones;1071;3090;previaje 2
2022-03;C¢rdoba;Neuqu‚n;626;1586;previaje 2
2022-03;C¢rdoba;R¡o Negro;2772;6521;previaje 2
2022-03;C¢rdoba;Salta;822;1870;previaje 2
2022-03;C¢rdoba;San Juan;43;94;previaje 2
2022-03;C¢rdoba;San Luis;123;373;previaje 2
2022-03;C¢rdoba;Santa Cruz;2659;6073;previaje 2
2022-03;C¢rdoba;Santa Fe;38;116;previaje 2
2022-03;C¢rdoba;Santiago del Estero;133;325;previaje 2
2022-03;C¢rdoba;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;2393;5340;previaje 2
2022-03;C¢rdoba;Tucum n;126;273;previaje 2
2022-03;Corrientes;Buenos Aires;67;150;previaje 2
2022-03;Corrientes;Catamarca;7;11;previaje 2
2022-03;Corrientes;Chaco;3;6;previaje 2
2022-03;Corrientes;Chubut;4;12;previaje 2
2022-03;Corrientes;Ciudad Aut¢noma de Buenos Aires;194;405;previaje 2
2022-03;Corrientes;C¢rdoba;27;47;previaje 2
2022-03;Corrientes;Corrientes;18;40;previaje 2
2022-03;Corrientes;Entre R¡os;69;223;previaje 2
2022-03;Corrientes;Jujuy;3;9;previaje 2
2022-03;Corrientes;La Rioja;3;6;previaje 2
2022-03;Corrientes;Mendoza;42;93;previaje 2
2022-03;Corrientes;Misiones;57;144;previaje 2
2022-03;Corrientes;Neuqu‚n;25;54;previaje 2
2022-03;Corrientes;R¡o Negro;71;168;previaje 2
2022-03;Corrientes;Salta;25;80;previaje 2
2022-03;Corrientes;San Luis;6;13;previaje 2
2022-03;Corrientes;Santa Cruz;40;98;previaje 2
2022-03;Corrientes;Santa Fe;5;13;previaje 2
2022-03;Corrientes;Santiago del Estero;6;13;previaje 2
2022-03;Corrientes;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;62;127;previaje 2
2022-03;Corrientes;Tucum n;6;8;previaje 2
2022-03;Entre R¡os;Buenos Aires;247;533;previaje 2
2022-03;Entre R¡os;Catamarca;44;87;previaje 2
2022-03;Entre R¡os;Chubut;99;171;previaje 2
2022-03;Entre R¡os;Ciudad Aut¢noma de Buenos Aires;115;309;previaje 2
2022-03;Entre R¡os;C¢rdoba;197;463;previaje 2
2022-03;Entre R¡os;Corrientes;9;21;previaje 2
2022-03;Entre R¡os;Entre R¡os;1369;3442;previaje 2
2022-03;Entre R¡os;Jujuy;59;143;previaje 2
2022-03;Entre R¡os;La Rioja;22;40;previaje 2
2022-03;Entre R¡os;Mendoza;193;447;previaje 2
2022-03;Entre R¡os;Misiones;119;305;previaje 2
2022-03;Entre R¡os;Neuqu‚n;120;274;previaje 2
2022-03;Entre R¡os;R¡o Negro;341;816;previaje 2
2022-03;Entre R¡os;Salta;180;403;previaje 2
2022-03;Entre R¡os;San Juan;15;39;previaje 2
2022-03;Entre R¡os;San Luis;23;45;previaje 2
2022-03;Entre R¡os;Santa Cruz;566;1337;previaje 2
2022-03;Entre R¡os;Santa Fe;24;61;previaje 2
2022-03;Entre R¡os;Santiago del Estero;6;12;previaje 2
2022-03;Entre R¡os;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;574;1285;previaje 2
2022-03;Entre R¡os;Tucum n;30;66;previaje 2
2022-03;Formosa;Buenos Aires;15;28;previaje 2
2022-03;Formosa;Ciudad Aut¢noma de Buenos Aires;40;97;previaje 2
2022-03;Formosa;Entre R¡os;3;8;previaje 2
2022-03;Formosa;Mendoza;6;9;previaje 2
2022-03;Formosa;Misiones;4;11;previaje 2
2022-03;Formosa;R¡o Negro;7;16;previaje 2
2022-03;Formosa;Salta;3;5;previaje 2
2022-03;Formosa;Santa Cruz;43;54;previaje 2
2022-03;Formosa;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;31;65;previaje 2
2022-03;Jujuy;Buenos Aires;88;178;previaje 2
2022-03;Jujuy;Ciudad Aut¢noma de Buenos Aires;137;281;previaje 2
2022-03;Jujuy;C¢rdoba;167;336;previaje 2
2022-03;Jujuy;Entre R¡os;14;79;previaje 2
2022-03;Jujuy;Jujuy;64;156;previaje 2
2022-03;Jujuy;Mendoza;15;30;previaje 2
2022-03;Jujuy;Misiones;36;91;previaje 2
2022-03;Jujuy;Neuqu‚n;11;22;previaje 2
2022-03;Jujuy;R¡o Negro;31;68;previaje 2
2022-03;Jujuy;Salta;51;152;previaje 2
2022-03;Jujuy;San Luis;5;5;previaje 2
2022-03;Jujuy;Santa Cruz;38;90;previaje 2
2022-03;Jujuy;Santa Fe;6;10;previaje 2
2022-03;Jujuy;Santiago del Estero;6;14;previaje 2
2022-03;Jujuy;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;37;82;previaje 2
2022-03;Jujuy;Tucum n;13;26;previaje 2
2022-03;La Pampa;Buenos Aires;26;59;previaje 2
2022-03;La Pampa;Catamarca;13;23;previaje 2
2022-03;La Pampa;Chubut;14;26;previaje 2
2022-03;La Pampa;Ciudad Aut¢noma de Buenos Aires;53;150;previaje 2
2022-03;La Pampa;C¢rdoba;26;62;previaje 2
2022-03;La Pampa;Jujuy;30;47;previaje 2
2022-03;La Pampa;La Pampa;5;22;previaje 2
2022-03;La Pampa;La Rioja;12;16;previaje 2
2022-03;La Pampa;Mendoza;42;69;previaje 2
2022-03;La Pampa;Misiones;21;56;previaje 2
2022-03;La Pampa;Neuqu‚n;43;83;previaje 2
2022-03;La Pampa;R¡o Negro;39;72;previaje 2
2022-03;La Pampa;Salta;46;76;previaje 2
2022-03;La Pampa;San Juan;17;28;previaje 2
2022-03;La Pampa;San Luis;13;26;previaje 2
2022-03;La Pampa;Santa Cruz;161;356;previaje 2
2022-03;La Pampa;Santiago del Estero;6;12;previaje 2
2022-03;La Pampa;Tierra del Fuego, Ant rtida e Islas del Atl ntico Sur;123;236;previaje 2
